state_code,date,total_cases,total_deaths,state,population,new_cases,new_deaths
WY,2020-07-19,2126.0,24.0,Wyoming,578759.0,18.0,0.0
CA,2020-07-19,384692.0,7685.0,California,39512223.0,9329.0,90.0
VT,2020-07-19,1350.0,56.0,Vermont,623989.0,12.0,0.0
RI,2020-07-19,17793.0,990.0,Rhode Island,1059361.0,0.0,0.0
AK,2020-07-19,2277.0,18.0,Alaska,731545.0,118.0,0.0
OR,2020-07-19,14579.0,260.0,Oregon,4217737.0,430.0,3.0
IN,2020-07-19,56571.0,2822.0,Indiana,6732219.0,917.0,2.0
AL,2020-07-19,67011.0,1287.0,Alabama,4903185.0,1777.0,1.0
ME,2020-07-19,3687.0,117.0,Maine,1344212.0,41.0,0.0
IL,2020-07-19,162750.0,7488.0,Illinois,12671821.0,965.0,5.0
CO,2020-07-19,39788.0,1615.0,Colorado,5758736.0,444.0,0.0
CT,2020-07-19,47893.0,4396.0,Connecticut,3565287.0,0.0,0.0
LA,2020-07-19,91706.0,3543.0,Louisiana,4648794.0,3116.0,34.0
TN,2020-07-19,78115.0,843.0,Tennessee,6829174.0,1779.0,5.0
AZ,2020-07-19,143624.0,2761.0,Arizona,7278717.0,2359.0,31.0
SC,2020-07-19,69986.0,1155.0,South Carolina,5148714.0,2374.0,20.0
WA,2020-07-19,46026.0,1444.0,Washington,7614893.0,959.0,10.0
NE,2020-07-19,22481.0,301.0,Nebraska,1934408.0,120.0,0.0
MO,2020-07-19,33094.0,1129.0,Missouri,6137428.0,846.0,-1.0
NC,2020-07-19,99778.0,1634.0,North Carolina,10488084.0,1820.0,5.0
MS,2020-07-19,42638.0,1355.0,Mississippi,2976149.0,792.0,9.0
DC,2020-07-19,11261.0,578.0,District of Columbia,705749.0,67.0,0.0
HI,2020-07-19,1354.0,24.0,Hawaii,1415872.0,20.0,1.0
MD,2020-07-19,78131.0,3377.0,Maryland,6045680.0,925.0,9.0
OK,2020-07-19,25265.0,451.0,Oklahoma,3956971.0,209.0,0.0
IA,2020-07-19,38723.0,794.0,Iowa,3155070.0,816.0,7.0
AR,2020-07-19,32533.0,357.0,Arkansas,3017804.0,771.0,4.0
FL,2020-07-19,350047.0,5091.0,Florida,21477737.0,12478.0,89.0
VA,2020-07-19,77430.0,2027.0,Virginia,8535519.0,1057.0,2.0
MN,2020-07-19,46204.0,1581.0,Minnesota,5639632.0,734.0,3.0
KS,2020-07-19,21965.0,299.0,Kansas,2913314.0,0.0,0.0
MA,2020-07-19,113534.0,8431.0,Massachusetts,6892503.0,296.0,12.0
SD,2020-07-19,7906.0,118.0,South Dakota,884659.0,44.0,2.0
NV,2020-07-19,35765.0,647.0,Nevada,3080156.0,1288.0,1.0
WV,2020-07-19,5042.0,100.0,West Virginia,1792147.0,148.0,0.0
NH,2020-07-19,6203.0,398.0,New Hampshire,1359711.0,38.0,3.0
GA,2020-07-19,143123.0,3173.0,Georgia,10617423.0,3251.0,5.0
NJ,2020-07-19,176783.0,15570.0,New Jersey,8882190.0,-31.0,8.0
NY,2020-07-19,406807.0,25048.0,New York,19453561.0,502.0,13.0
NM,2020-07-19,16736.0,569.0,New Mexico,2096829.0,280.0,4.0
IN,2020-07-20,57206.0,2825.0,Indiana,6732219.0,635.0,3.0
WA,2020-07-20,46946.0,1447.0,Washington,7614893.0,920.0,3.0
DE,2020-07-20,13519.0,523.0,Delaware,973764.0,0.0,0.0
VT,2020-07-20,1360.0,56.0,Vermont,623989.0,10.0,0.0
PA,2020-07-20,101738.0,7018.0,Pennsylvania,12801989.0,711.0,3.0
VA,2020-07-20,78375.0,2031.0,Virginia,8535519.0,945.0,4.0
TX,2020-07-20,332434.0,4020.0,Texas,28995881.0,7404.0,62.0
AR,2020-07-20,33927.0,357.0,Arkansas,3017804.0,1394.0,0.0
CT,2020-07-20,48055.0,4406.0,Connecticut,3565287.0,162.0,10.0
NH,2020-07-20,6203.0,398.0,New Hampshire,1359711.0,0.0,0.0
OK,2020-07-20,25433.0,452.0,Oklahoma,3956971.0,168.0,1.0
WI,2020-07-20,46675.0,853.0,Wisconsin,5822434.0,727.0,2.0
KS,2020-07-20,23334.0,307.0,Kansas,2913314.0,1369.0,8.0
DC,2020-07-20,11339.0,579.0,District of Columbia,705749.0,78.0,1.0
SD,2020-07-20,7943.0,118.0,South Dakota,884659.0,37.0,0.0
WV,2020-07-20,5142.0,100.0,West Virginia,1792147.0,100.0,0.0
AL,2020-07-20,68891.0,1291.0,Alabama,4903185.0,1880.0,4.0
NM,2020-07-20,16971.0,571.0,New Mexico,2096829.0,235.0,2.0
OH,2020-07-20,76168.0,3189.0,Ohio,11689100.0,1236.0,15.0
HI,2020-07-20,1381.0,24.0,Hawaii,1415872.0,27.0,0.0
MA,2020-07-20,113789.0,8433.0,Massachusetts,6892503.0,255.0,2.0
NJ,2020-07-20,176963.0,15580.0,New Jersey,8882190.0,180.0,10.0
ID,2020-07-20,14873.0,119.0,Idaho,1787065.0,571.0,0.0
AZ,2020-07-20,145183.0,2784.0,Arizona,7278717.0,1559.0,23.0
MN,2020-07-20,47107.0,1585.0,Minnesota,5639632.0,903.0,4.0
MT,2020-07-20,2621.0,39.0,Montana,1068778.0,88.0,2.0
GA,2020-07-20,145575.0,3176.0,Georgia,10617423.0,2452.0,3.0
RI,2020-07-20,17904.0,995.0,Rhode Island,1059361.0,111.0,5.0
AK,2020-07-20,2414.0,18.0,Alaska,731545.0,137.0,0.0
NV,2020-07-20,36713.0,648.0,Nevada,3080156.0,948.0,1.0
KY,2020-07-20,23414.0,671.0,Kentucky,4467673.0,253.0,1.0
NY,2020-07-20,407326.0,25056.0,New York,19453561.0,519.0,8.0
UT,2020-07-20,34526.0,247.0,Utah,3205958.0,409.0,4.0
MI,2020-07-20,82395.0,6373.0,Michigan,9986857.0,527.0,7.0
WY,2020-07-20,2187.0,24.0,Wyoming,578759.0,61.0,0.0
OR,2020-07-20,14847.0,262.0,Oregon,4217737.0,268.0,2.0
CO,2020-07-20,40142.0,1615.0,Colorado,5758736.0,354.0,0.0
ND,2020-07-20,5126.0,82.0,North Dakota,762062.0,107.0,0.0
NE,2020-07-20,22583.0,301.0,Nebraska,1934408.0,102.0,0.0
SC,2020-07-20,71445.0,1164.0,South Carolina,5148714.0,1459.0,9.0
TN,2020-07-20,79754.0,847.0,Tennessee,6829174.0,1639.0,4.0
IA,2020-07-20,39166.0,797.0,Iowa,3155070.0,443.0,3.0
MO,2020-07-20,33624.0,1132.0,Missouri,6137428.0,530.0,3.0
NC,2020-07-20,101046.0,1642.0,North Carolina,10488084.0,1268.0,8.0
CA,2020-07-20,391538.0,7694.0,California,39512223.0,6846.0,9.0
MD,2020-07-20,78685.0,3382.0,Maryland,6045680.0,554.0,5.0
LA,2020-07-20,94892.0,3572.0,Louisiana,4648794.0,3186.0,29.0
FL,2020-07-20,360394.0,5183.0,Florida,21477737.0,10347.0,92.0
IL,2020-07-20,163923.0,7494.0,Illinois,12671821.0,1173.0,6.0
MS,2020-07-20,43889.0,1358.0,Mississippi,2976149.0,1251.0,3.0
ME,2020-07-20,3711.0,117.0,Maine,1344212.0,24.0,0.0
AR,2020-07-21,34655.0,374.0,Arkansas,3017804.0,728.0,17.0
KY,2020-07-21,24060.0,674.0,Kentucky,4467673.0,646.0,3.0
FL,2020-07-21,369834.0,5319.0,Florida,21477737.0,9440.0,136.0
TX,2020-07-21,341739.0,4151.0,Texas,28995881.0,9305.0,131.0
NM,2020-07-21,17215.0,578.0,New Mexico,2096829.0,244.0,7.0
DC,2020-07-21,11427.0,580.0,District of Columbia,705749.0,88.0,1.0
WV,2020-07-21,5199.0,101.0,West Virginia,1792147.0,57.0,1.0
KS,2020-07-21,23334.0,307.0,Kansas,2913314.0,0.0,0.0
VA,2020-07-21,79371.0,2048.0,Virginia,8535519.0,996.0,17.0
WA,2020-07-21,47743.0,1453.0,Washington,7614893.0,797.0,6.0
NE,2020-07-21,22847.0,306.0,Nebraska,1934408.0,264.0,5.0
NC,2020-07-21,102861.0,1668.0,North Carolina,10488084.0,1815.0,26.0
AK,2020-07-21,2525.0,18.0,Alaska,731545.0,111.0,0.0
IA,2020-07-21,39474.0,802.0,Iowa,3155070.0,308.0,5.0
NY,2020-07-21,408181.0,25058.0,New York,19453561.0,855.0,2.0
NV,2020-07-21,37528.0,676.0,Nevada,3080156.0,815.0,28.0
GA,2020-07-21,148988.0,3254.0,Georgia,10617423.0,3413.0,78.0
MS,2020-07-21,45524.0,1389.0,Mississippi,2976149.0,1635.0,31.0
NJ,2020-07-21,177256.0,15602.0,New Jersey,8882190.0,293.0,22.0
ID,2020-07-21,15266.0,122.0,Idaho,1787065.0,393.0,3.0
MT,2020-07-21,2712.0,40.0,Montana,1068778.0,91.0,1.0
UT,2020-07-21,35012.0,251.0,Utah,3205958.0,486.0,4.0
IL,2020-07-21,164878.0,7517.0,Illinois,12671821.0,955.0,23.0
LA,2020-07-21,96583.0,3608.0,Louisiana,4648794.0,1691.0,36.0
ND,2020-07-21,5207.0,84.0,North Dakota,762062.0,81.0,2.0
WY,2020-07-21,2238.0,25.0,Wyoming,578759.0,51.0,1.0
VT,2020-07-21,1366.0,56.0,Vermont,623989.0,6.0,0.0
CT,2020-07-21,48096.0,4406.0,Connecticut,3565287.0,41.0,0.0
OH,2020-07-21,77215.0,3219.0,Ohio,11689100.0,1047.0,30.0
AL,2020-07-21,70358.0,1303.0,Alabama,4903185.0,1467.0,12.0
DE,2020-07-21,13746.0,525.0,Delaware,973764.0,227.0,2.0
IN,2020-07-21,57916.0,2846.0,Indiana,6732219.0,710.0,21.0
WI,2020-07-21,47836.0,866.0,Wisconsin,5822434.0,1161.0,13.0
AZ,2020-07-21,148683.0,2918.0,Arizona,7278717.0,3500.0,134.0
NH,2020-07-21,6249.0,398.0,New Hampshire,1359711.0,46.0,0.0
MO,2020-07-21,34762.0,1143.0,Missouri,6137428.0,1138.0,11.0
ME,2020-07-21,3723.0,118.0,Maine,1344212.0,12.0,1.0
SD,2020-07-21,8019.0,118.0,South Dakota,884659.0,76.0,0.0
MD,2020-07-21,79545.0,3402.0,Maryland,6045680.0,860.0,20.0
CO,2020-07-21,40566.0,1615.0,Colorado,5758736.0,424.0,0.0
CA,2020-07-21,400769.0,7755.0,California,39512223.0,9231.0,61.0
SC,2020-07-21,73337.0,1221.0,South Carolina,5148714.0,1892.0,57.0
PA,2020-07-21,102765.0,7038.0,Pennsylvania,12801989.0,1027.0,20.0
RI,2020-07-21,17986.0,996.0,Rhode Island,1059361.0,82.0,1.0
TN,2020-07-21,81944.0,871.0,Tennessee,6829174.0,2190.0,24.0
MA,2020-07-21,114033.0,8450.0,Massachusetts,6892503.0,244.0,17.0
OK,2020-07-21,26326.0,461.0,Oklahoma,3956971.0,893.0,9.0
MN,2020-07-21,47457.0,1588.0,Minnesota,5639632.0,350.0,3.0
OR,2020-07-21,15139.0,269.0,Oregon,4217737.0,292.0,7.0
HI,2020-07-21,1393.0,24.0,Hawaii,1415872.0,12.0,0.0
MI,2020-07-21,83059.0,6382.0,Michigan,9986857.0,664.0,9.0
TX,2020-07-22,351618.0,4348.0,Texas,28995881.0,9879.0,197.0
GA,2020-07-22,152302.0,3335.0,Georgia,10617423.0,3314.0,81.0
VT,2020-07-22,1366.0,56.0,Vermont,623989.0,0.0,0.0
AR,2020-07-22,35246.0,380.0,Arkansas,3017804.0,591.0,6.0
UT,2020-07-22,35578.0,260.0,Utah,3205958.0,566.0,9.0
KS,2020-07-22,24104.0,308.0,Kansas,2913314.0,770.0,1.0
MI,2020-07-22,83730.0,6388.0,Michigan,9986857.0,671.0,6.0
NE,2020-07-22,23190.0,310.0,Nebraska,1934408.0,343.0,4.0
CO,2020-07-22,41059.0,1643.0,Colorado,5758736.0,493.0,28.0
WY,2020-07-22,2288.0,25.0,Wyoming,578759.0,50.0,0.0
SD,2020-07-22,8077.0,119.0,South Dakota,884659.0,58.0,1.0
NV,2020-07-22,38657.0,704.0,Nevada,3080156.0,1129.0,28.0
MS,2020-07-22,47071.0,1423.0,Mississippi,2976149.0,1547.0,34.0
CT,2020-07-22,48223.0,4406.0,Connecticut,3565287.0,127.0,0.0
ND,2020-07-22,5367.0,88.0,North Dakota,762062.0,160.0,4.0
AL,2020-07-22,71813.0,1364.0,Alabama,4903185.0,1455.0,61.0
DC,2020-07-22,11529.0,580.0,District of Columbia,705749.0,102.0,0.0
HI,2020-07-22,1418.0,24.0,Hawaii,1415872.0,25.0,0.0
NC,2020-07-22,105001.0,1698.0,North Carolina,10488084.0,2140.0,30.0
OH,2020-07-22,78742.0,3235.0,Ohio,11689100.0,1527.0,16.0
WA,2020-07-22,48575.0,1465.0,Washington,7614893.0,832.0,12.0
NM,2020-07-22,17517.0,588.0,New Mexico,2096829.0,302.0,10.0
WI,2020-07-22,48583.0,872.0,Wisconsin,5822434.0,747.0,6.0
CA,2020-07-22,413576.0,7870.0,California,39512223.0,12807.0,115.0
SC,2020-07-22,75042.0,1285.0,South Carolina,5148714.0,1705.0,64.0
MD,2020-07-22,80172.0,3405.0,Maryland,6045680.0,627.0,3.0
NH,2020-07-22,6262.0,400.0,New Hampshire,1359711.0,13.0,2.0
LA,2020-07-22,99354.0,3670.0,Louisiana,4648794.0,2771.0,62.0
MT,2020-07-22,2813.0,42.0,Montana,1068778.0,101.0,2.0
TN,2020-07-22,84417.0,888.0,Tennessee,6829174.0,2473.0,17.0
KY,2020-07-22,24540.0,677.0,Kentucky,4467673.0,480.0,3.0
AK,2020-07-22,2619.0,19.0,Alaska,731545.0,94.0,1.0
ME,2020-07-22,3723.0,118.0,Maine,1344212.0,0.0,0.0
ID,2020-07-22,15822.0,126.0,Idaho,1787065.0,556.0,4.0
PA,2020-07-22,103396.0,7063.0,Pennsylvania,12801989.0,631.0,25.0
DE,2020-07-22,13792.0,527.0,Delaware,973764.0,46.0,2.0
IL,2020-07-22,166476.0,7540.0,Illinois,12671821.0,1598.0,23.0
WV,2020-07-22,5206.0,101.0,West Virginia,1792147.0,7.0,0.0
IA,2020-07-22,39793.0,808.0,Iowa,3155070.0,319.0,6.0
FL,2020-07-22,379619.0,5459.0,Florida,21477737.0,9785.0,140.0
VA,2020-07-22,80393.0,2051.0,Virginia,8535519.0,1022.0,3.0
MO,2020-07-22,36063.0,1159.0,Missouri,6137428.0,1301.0,16.0
AZ,2020-07-22,150609.0,2974.0,Arizona,7278717.0,1926.0,56.0
NY,2020-07-22,408886.0,25068.0,New York,19453561.0,705.0,10.0
NJ,2020-07-22,177645.0,15626.0,New Jersey,8882190.0,389.0,24.0
MN,2020-07-22,47961.0,1592.0,Minnesota,5639632.0,504.0,4.0
MA,2020-07-22,114320.0,8468.0,Massachusetts,6892503.0,287.0,18.0
IN,2020-07-22,58673.0,2863.0,Indiana,6732219.0,757.0,17.0
RI,2020-07-22,18062.0,997.0,Rhode Island,1059361.0,76.0,1.0
OR,2020-07-22,15393.0,269.0,Oregon,4217737.0,254.0,0.0
OK,2020-07-22,27301.0,474.0,Oklahoma,3956971.0,975.0,13.0
MA,2020-07-23,114647.0,8484.0,Massachusetts,6892503.0,327.0,16.0
DC,2020-07-23,11571.0,581.0,District of Columbia,705749.0,42.0,1.0
PA,2020-07-23,104358.0,7079.0,Pennsylvania,12801989.0,962.0,16.0
NM,2020-07-23,17828.0,591.0,New Mexico,2096829.0,311.0,3.0
ND,2020-07-23,5493.0,88.0,North Dakota,762062.0,126.0,0.0
WI,2020-07-23,49669.0,885.0,Wisconsin,5822434.0,1086.0,13.0
HI,2020-07-23,1435.0,25.0,Hawaii,1415872.0,17.0,1.0
VA,2020-07-23,81237.0,2054.0,Virginia,8535519.0,844.0,3.0
MO,2020-07-23,37700.0,1179.0,Missouri,6137428.0,1637.0,20.0
CT,2020-07-23,48232.0,4410.0,Connecticut,3565287.0,9.0,4.0
NC,2020-07-23,106893.0,1726.0,North Carolina,10488084.0,1892.0,28.0
WV,2020-07-23,5550.0,103.0,West Virginia,1792147.0,344.0,2.0
NV,2020-07-23,39919.0,709.0,Nevada,3080156.0,1262.0,5.0
SC,2020-07-23,76606.0,1334.0,South Carolina,5148714.0,1564.0,49.0
GA,2020-07-23,156588.0,3360.0,Georgia,10617423.0,4286.0,25.0
DE,2020-07-23,13924.0,529.0,Delaware,973764.0,132.0,2.0
TN,2020-07-23,86987.0,925.0,Tennessee,6829174.0,2570.0,37.0
OR,2020-07-23,15713.0,273.0,Oregon,4217737.0,320.0,4.0
IN,2020-07-23,59602.0,2880.0,Indiana,6732219.0,929.0,17.0
MI,2020-07-23,84431.0,6395.0,Michigan,9986857.0,701.0,7.0
NY,2020-07-23,409697.0,25081.0,New York,19453561.0,811.0,13.0
UT,2020-07-23,36099.0,267.0,Utah,3205958.0,521.0,7.0
FL,2020-07-23,389868.0,5632.0,Florida,21477737.0,10249.0,173.0
AR,2020-07-23,36259.0,386.0,Arkansas,3017804.0,1013.0,6.0
VT,2020-07-23,1377.0,56.0,Vermont,623989.0,11.0,0.0
IA,2020-07-23,40634.0,818.0,Iowa,3155070.0,841.0,10.0
NE,2020-07-23,23486.0,311.0,Nebraska,1934408.0,296.0,1.0
SD,2020-07-23,8143.0,121.0,South Dakota,884659.0,66.0,2.0
NH,2020-07-23,6295.0,402.0,New Hampshire,1359711.0,33.0,2.0
MS,2020-07-23,48053.0,1436.0,Mississippi,2976149.0,982.0,13.0
LA,2020-07-23,101650.0,3686.0,Louisiana,4648794.0,2296.0,16.0
KY,2020-07-23,25147.0,684.0,Kentucky,4467673.0,607.0,7.0
ME,2020-07-23,3737.0,118.0,Maine,1344212.0,14.0,0.0
AK,2020-07-23,2684.0,19.0,Alaska,731545.0,65.0,0.0
KS,2020-07-23,24104.0,308.0,Kansas,2913314.0,0.0,0.0
OK,2020-07-23,27969.0,477.0,Oklahoma,3956971.0,668.0,3.0
CA,2020-07-23,425616.0,8027.0,California,39512223.0,12040.0,157.0
MT,2020-07-23,2910.0,43.0,Montana,1068778.0,97.0,1.0
NJ,2020-07-23,177887.0,15649.0,New Jersey,8882190.0,242.0,23.0
TX,2020-07-23,361125.0,4521.0,Texas,28995881.0,9507.0,173.0
CO,2020-07-23,41698.0,1643.0,Colorado,5758736.0,639.0,0.0
RI,2020-07-23,18148.0,1001.0,Rhode Island,1059361.0,86.0,4.0
WY,2020-07-23,2346.0,25.0,Wyoming,578759.0,58.0,0.0
IL,2020-07-23,168100.0,7560.0,Illinois,12671821.0,1624.0,20.0
AL,2020-07-23,74212.0,1397.0,Alabama,4903185.0,2399.0,33.0
AZ,2020-07-23,152944.0,3063.0,Arizona,7278717.0,2335.0,89.0
WA,2020-07-23,49247.0,1468.0,Washington,7614893.0,672.0,3.0
OH,2020-07-23,80186.0,3256.0,Ohio,11689100.0,1444.0,21.0
MN,2020-07-23,48721.0,1601.0,Minnesota,5639632.0,760.0,9.0
MD,2020-07-23,80836.0,3409.0,Maryland,6045680.0,664.0,4.0
ID,2020-07-23,16322.0,135.0,Idaho,1787065.0,500.0,9.0
TX,2020-07-24,369826.0,4717.0,Texas,28995881.0,8701.0,196.0
SC,2020-07-24,78607.0,1385.0,South Carolina,5148714.0,2001.0,51.0
LA,2020-07-24,103734.0,3715.0,Louisiana,4648794.0,2084.0,29.0
OK,2020-07-24,29116.0,484.0,Oklahoma,3956971.0,1147.0,7.0
MI,2020-07-24,85072.0,6400.0,Michigan,9986857.0,641.0,5.0
OH,2020-07-24,81746.0,3297.0,Ohio,11689100.0,1560.0,41.0
WY,2020-07-24,2405.0,25.0,Wyoming,578759.0,59.0,0.0
NH,2020-07-24,6318.0,405.0,New Hampshire,1359711.0,23.0,3.0
SD,2020-07-24,8200.0,122.0,South Dakota,884659.0,57.0,1.0
AR,2020-07-24,37249.0,394.0,Arkansas,3017804.0,990.0,8.0
TN,2020-07-24,89078.0,938.0,Tennessee,6829174.0,2091.0,13.0
VT,2020-07-24,1385.0,56.0,Vermont,623989.0,8.0,0.0
IL,2020-07-24,169699.0,7577.0,Illinois,12671821.0,1599.0,17.0
NE,2020-07-24,23818.0,316.0,Nebraska,1934408.0,332.0,5.0
UT,2020-07-24,36962.0,273.0,Utah,3205958.0,863.0,6.0
DE,2020-07-24,14202.0,578.0,Delaware,973764.0,278.0,49.0
KS,2020-07-24,25109.0,326.0,Kansas,2913314.0,1005.0,18.0
KY,2020-07-24,25931.0,691.0,Kentucky,4467673.0,784.0,7.0
MN,2020-07-24,49488.0,1606.0,Minnesota,5639632.0,767.0,5.0
MA,2020-07-24,114985.0,8498.0,Massachusetts,6892503.0,338.0,14.0
IA,2020-07-24,41271.0,823.0,Iowa,3155070.0,637.0,5.0
WV,2020-07-24,5695.0,103.0,West Virginia,1792147.0,145.0,0.0
MO,2020-07-24,39352.0,1178.0,Missouri,6137428.0,1652.0,-1.0
PA,2020-07-24,105571.0,7101.0,Pennsylvania,12801989.0,1213.0,22.0
VA,2020-07-24,82364.0,2067.0,Virginia,8535519.0,1127.0,13.0
ID,2020-07-24,16736.0,138.0,Idaho,1787065.0,414.0,3.0
HI,2020-07-24,1490.0,26.0,Hawaii,1415872.0,55.0,1.0
GA,2020-07-24,161401.0,3442.0,Georgia,10617423.0,4813.0,82.0
AZ,2020-07-24,156301.0,3142.0,Arizona,7278717.0,3357.0,79.0
NV,2020-07-24,40885.0,722.0,Nevada,3080156.0,966.0,13.0
AK,2020-07-24,2748.0,19.0,Alaska,731545.0,64.0,0.0
IN,2020-07-24,60598.0,2884.0,Indiana,6732219.0,996.0,4.0
NY,2020-07-24,410450.0,25090.0,New York,19453561.0,753.0,9.0
RI,2020-07-24,18224.0,1002.0,Rhode Island,1059361.0,76.0,1.0
FL,2020-07-24,402312.0,5768.0,Florida,21477737.0,12444.0,136.0
OR,2020-07-24,16104.0,282.0,Oregon,4217737.0,391.0,9.0
NJ,2020-07-24,178345.0,15684.0,New Jersey,8882190.0,458.0,35.0
MD,2020-07-24,81766.0,3422.0,Maryland,6045680.0,930.0,13.0
ME,2020-07-24,3757.0,118.0,Maine,1344212.0,20.0,0.0
MT,2020-07-24,3039.0,46.0,Montana,1068778.0,129.0,3.0
CO,2020-07-24,42314.0,1645.0,Colorado,5758736.0,616.0,2.0
MS,2020-07-24,49663.0,1463.0,Mississippi,2976149.0,1610.0,27.0
WA,2020-07-24,50009.0,1482.0,Washington,7614893.0,762.0,14.0
DC,2020-07-24,11649.0,581.0,District of Columbia,705749.0,78.0,0.0
ND,2020-07-24,5614.0,88.0,North Dakota,762062.0,121.0,0.0
NM,2020-07-24,18163.0,596.0,New Mexico,2096829.0,335.0,5.0
NC,2020-07-24,108995.0,1746.0,North Carolina,10488084.0,2102.0,20.0
WI,2020-07-24,50727.0,885.0,Wisconsin,5822434.0,1058.0,0.0
CT,2020-07-24,48776.0,4413.0,Connecticut,3565287.0,544.0,3.0
CA,2020-07-24,435334.0,8186.0,California,39512223.0,9718.0,159.0
AL,2020-07-24,76005.0,1438.0,Alabama,4903185.0,1793.0,41.0
WA,2020-07-25,50824.0,1495.0,Washington,7614893.0,815.0,13.0
NJ,2020-07-25,178858.0,15695.0,New Jersey,8882190.0,513.0,11.0
DC,2020-07-25,11717.0,581.0,District of Columbia,705749.0,68.0,0.0
WY,2020-07-25,2446.0,25.0,Wyoming,578759.0,41.0,0.0
KY,2020-07-25,26764.0,696.0,Kentucky,4467673.0,833.0,5.0
GA,2020-07-25,165188.0,3495.0,Georgia,10617423.0,3787.0,53.0
UT,2020-07-25,37623.0,274.0,Utah,3205958.0,661.0,1.0
TX,2020-07-25,375846.0,4885.0,Texas,28995881.0,6020.0,168.0
DE,2020-07-25,14175.0,579.0,Delaware,973764.0,-27.0,1.0
TN,2020-07-25,90796.0,964.0,Tennessee,6829174.0,1718.0,26.0
OR,2020-07-25,16492.0,286.0,Oregon,4217737.0,388.0,4.0
WI,2020-07-25,51715.0,898.0,Wisconsin,5822434.0,988.0,13.0
KS,2020-07-25,25109.0,326.0,Kansas,2913314.0,0.0,0.0
CO,2020-07-25,42980.0,1661.0,Colorado,5758736.0,666.0,16.0
MI,2020-07-25,85072.0,6400.0,Michigan,9986857.0,0.0,0.0
FL,2020-07-25,414511.0,5894.0,Florida,21477737.0,12199.0,126.0
MD,2020-07-25,83054.0,3433.0,Maryland,6045680.0,1288.0,11.0
MT,2020-07-25,3260.0,46.0,Montana,1068778.0,221.0,0.0
MA,2020-07-25,115268.0,8510.0,Massachusetts,6892503.0,283.0,12.0
AL,2020-07-25,78130.0,1456.0,Alabama,4903185.0,2125.0,18.0
IA,2020-07-25,41671.0,826.0,Iowa,3155070.0,400.0,3.0
WV,2020-07-25,5821.0,103.0,West Virginia,1792147.0,126.0,0.0
MO,2020-07-25,40709.0,1182.0,Missouri,6137428.0,1357.0,4.0
PA,2020-07-25,106625.0,7114.0,Pennsylvania,12801989.0,1054.0,13.0
VA,2020-07-25,83609.0,2075.0,Virginia,8535519.0,1245.0,8.0
ID,2020-07-25,17264.0,144.0,Idaho,1787065.0,528.0,6.0
RI,2020-07-25,18224.0,1002.0,Rhode Island,1059361.0,0.0,0.0
CT,2020-07-25,48776.0,4413.0,Connecticut,3565287.0,0.0,0.0
HI,2020-07-25,1549.0,26.0,Hawaii,1415872.0,59.0,0.0
AZ,2020-07-25,160041.0,3286.0,Arizona,7278717.0,3740.0,144.0
ND,2020-07-25,5736.0,91.0,North Dakota,762062.0,122.0,3.0
ME,2020-07-25,3790.0,119.0,Maine,1344212.0,33.0,1.0
NV,2020-07-25,41816.0,732.0,Nevada,3080156.0,931.0,10.0
NY,2020-07-25,411200.0,25103.0,New York,19453561.0,750.0,13.0
AK,2020-07-25,2868.0,20.0,Alaska,731545.0,120.0,1.0
IN,2020-07-25,61520.0,2895.0,Indiana,6732219.0,922.0,11.0
OK,2020-07-25,30081.0,496.0,Oklahoma,3956971.0,965.0,12.0
AR,2020-07-25,37249.0,394.0,Arkansas,3017804.0,0.0,0.0
MN,2020-07-25,50291.0,1611.0,Minnesota,5639632.0,803.0,5.0
LA,2020-07-25,103734.0,3715.0,Louisiana,4648794.0,0.0,0.0
NE,2020-07-25,24174.0,316.0,Nebraska,1934408.0,356.0,0.0
NM,2020-07-25,18475.0,601.0,New Mexico,2096829.0,312.0,5.0
SD,2020-07-25,8305.0,122.0,South Dakota,884659.0,105.0,0.0
CA,2020-07-25,445400.0,8337.0,California,39512223.0,10066.0,151.0
NC,2020-07-25,111092.0,1778.0,North Carolina,10488084.0,2097.0,32.0
NH,2020-07-25,6415.0,409.0,New Hampshire,1359711.0,97.0,4.0
MS,2020-07-25,51097.0,1480.0,Mississippi,2976149.0,1434.0,17.0
IL,2020-07-25,171125.0,7589.0,Illinois,12671821.0,1426.0,12.0
SC,2020-07-25,80008.0,1465.0,South Carolina,5148714.0,1401.0,80.0
OH,2020-07-25,83184.0,3297.0,Ohio,11689100.0,1438.0,0.0
VT,2020-07-25,1396.0,56.0,Vermont,623989.0,11.0,0.0
SD,2020-07-26,8395.0,123.0,South Dakota,884659.0,90.0,1.0
MT,2020-07-26,3342.0,46.0,Montana,1068778.0,82.0,0.0
FL,2020-07-26,423855.0,5972.0,Florida,21477737.0,9344.0,78.0
NC,2020-07-26,112713.0,1785.0,North Carolina,10488084.0,1621.0,7.0
CT,2020-07-26,48776.0,4413.0,Connecticut,3565287.0,0.0,0.0
NJ,2020-07-26,179363.0,15706.0,New Jersey,8882190.0,505.0,11.0
CO,2020-07-26,43789.0,1661.0,Colorado,5758736.0,809.0,0.0
ID,2020-07-26,17827.0,146.0,Idaho,1787065.0,563.0,2.0
MN,2020-07-26,51153.0,1614.0,Minnesota,5639632.0,862.0,3.0
NV,2020-07-26,42843.0,734.0,Nevada,3080156.0,1027.0,2.0
